date,article,label,role,mode,actual,forecast,q10,q90
2024-05-04,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2095.0,1363.73291015625,0.0,6989.1640625
2024-05-05,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1950.0,1552.8876953125,0.0,7099.96337890625
2024-05-06,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2056.0,1256.185546875,0.0,7093.20068359375
2024-05-07,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1941.0,1000.20263671875,0.0,6440.4775390625
2024-05-08,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1796.0,555.6494140625,0.0,5729.525390625
2024-05-09,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1431.0,627.7822265625,0.0,5575.625
2024-05-10,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1338.0,514.787109375,0.0,5608.2373046875
2024-05-11,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1621.0,272.5810546875,0.0,5012.44775390625
2024-05-12,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1300.0,195.3935546875,0.0,5100.291015625
2024-05-13,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,1112.0,0.0,0.0,4956.814453125
2024-05-14,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,803.0,0.0,0.0,5234.98095703125
2024-05-15,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,730.0,0.0,0.0,4008.9052734375
2024-04-16,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,17710.0,14413.427734375,11741.564453125,17108.38671875
2024-04-17,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,13162.0,12503.06640625,9730.138671875,15448.2001953125
2024-04-18,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,11666.0,11102.359375,8277.8994140625,14481.3623046875
2024-04-19,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,10075.0,9630.53125,7032.25927734375,12943.2421875
2024-04-20,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,21291.0,8251.17578125,5949.99365234375,11586.1484375
2024-04-21,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,10600.0,7485.7431640625,5470.0537109375,10758.599609375
2024-04-22,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,13307.0,7378.80712890625,5441.982421875,10578.3125
2024-04-23,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,12779.0,6747.4912109375,4928.68408203125,9963.12890625
2024-04-24,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,8166.0,6206.638671875,4215.75048828125,9317.5009765625
2024-04-25,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,6063.0,5696.43505859375,3861.4814453125,8820.05078125
2024-04-26,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,5120.0,5131.224609375,3066.84423828125,8126.552734375
2024-04-27,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4450.0,4787.79736328125,2803.717529296875,7697.0634765625
2024-04-28,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4102.0,4605.71337890625,2797.41162109375,7207.3564453125
2024-04-29,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4805.0,4757.0849609375,2971.777099609375,7311.72802734375
2024-04-30,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4130.0,4595.5927734375,2766.060302734375,7309.6064453125
2024-05-01,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4306.0,4391.06298828125,2649.03759765625,6673.03125
2024-05-02,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4377.0,4180.61376953125,2626.713134765625,6409.2060546875
2024-05-03,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4069.0,3802.431884765625,2356.3583984375,5918.5263671875
2024-05-04,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,3773.0,3498.14599609375,2000.137451171875,5724.3671875
2024-05-05,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,3585.0,3498.3369140625,2056.7041015625,5558.181640625
2024-05-06,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,4307.0,3680.8603515625,1979.39794921875,5844.8125
2024-05-07,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,3931.0,3441.0302734375,1536.990234375,5651.25439453125
2024-05-08,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,3371.0,3027.083740234375,1404.623291015625,5285.99755859375
2024-05-09,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2878.0,2986.433837890625,980.6484375,5084.322265625
2024-05-10,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2196.0,2923.247314453125,871.7431640625,5113.39501953125
2024-05-11,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2262.0,2573.32763671875,582.98974609375,4517.09765625
2024-05-12,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2352.0,2462.714599609375,333.3779296875,4435.64208984375
2024-05-13,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2401.0,2457.872314453125,628.57861328125,4151.10302734375
2024-05-14,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2473.0,2444.455322265625,578.76904296875,4191.0908203125
2024-05-15,Solar_eclipse,Solar eclipse,idea,timesfm-univariate,2095.0,2260.097412109375,370.9765625,4035.91650390625
2024-04-16,Eclipse_glasses,Eclipse glasses,object,timesfm-univariate,0.0,4.999611854553223,0.9461473822593688,12.297456741333008
2024-04-17,Eclipse_glasses,Eclipse glasses,object,timesfm-univariate,0.0,4.877409934997559,0.6584467887878418,13.109357833862305
2024-04-18,Eclipse_glasses,Eclipse glasses,object,timesfm-univariate,4.0,4.412400722503662,0.2672644853591919,12.85918426513672
2024-04-19,Eclipse_glasses,Eclipse glasses,object,timesfm-univariate,2.0,3.7596514225006104,0.0,12.261247634887695
